Flight	Flight Time	Entry	Data
1	2473101651	0	On board logging enabled.
1	2510792869	1	On board logging enabled.
1	2517229064	2	On board logging enabled.
2	0	0	On board logging enabled.
3	0	0	On board logging enabled.
3	418279816	1	On board logging enabled.
3	418299020	2	On board logging enabled.
3	418302445	3	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.225117 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 84.0561 ] degreesGroundspeed: [ 0.165776 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	0	0	
24577	0	16327	
45057	0	11635	
61441	0	2046	
36865	0	41771	
24577	0	36494	
16385	0	27230	
57345	0	60033	
49153	0	36379	
3	0	3	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.225117 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 84.0561 ] degreesGroundspeed: [ 0.165776 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
61441	0	15440	
4097	0	768	
49153	0	54953	
20481	0	27542	
36865	0	21299	
12289	0	36386	
4097	0	31587	
4097	255	14715	
20481	0	30774	
3	0	4	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.203223 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 12.2743 ] degreesGroundspeed: [ 0.247211 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
49153	0	64591	
53249	0	38170	
28673	0	33590	
28673	4294967189	25822	
36865	0	2283	
49153	0	926	
20481	0	9248	
28673	0	59689	
8193	0	64871	
3	0	5	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.203223 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 12.2743 ] degreesGroundspeed: [ 0.247211 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
24577	0	65233	
32769	0	45224	
40961	0	34290	
57345	0	56596	
40961	0	38096	
32769	0	16039	
24577	0	16112	
28673	0	64960	
45057	0	60667	
3	0	6	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.203223 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 12.2743 ] degreesGroundspeed: [ 0.247211 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
53249	0	61110	
40961	0	60465	
28673	0	60538	
28673	4294967189	37192	
45057	0	37265	
12289	0	28718	
53249	0	8337	
4097	0	8411	
45057	0	8720	
3	0	7	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.203223 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 12.2743 ] degreesGroundspeed: [ 0.247211 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
61441	0	8793	
20481	0	28915	
16385	0	38254	
32769	0	38327	
4097	0	22277	
20481	0	22350	
32769	0	2281	
32769	255	21212	
57345	0	19997	
3	0	8	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.203223 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 12.2743 ] degreesGroundspeed: [ 0.247211 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
8193	0	20071	
61441	0	45287	
61441	2	45360	
8193	0	45647	
24577	0	45720	
53249	0	60926	
4097	0	61000	
20481	0	61073	
32769	0	59789	
3	0	9	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.431903 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -13.422 ] degreesGroundspeed: [ 0.202074 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
49153	0	59862	
4097	0	19439	
12289	0	53915	
28673	0	53988	
57345	0	21617	
8193	0	21691	
24577	0	21764	
40961	0	20494	
57345	0	20567	
3	0	10	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.431903 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -13.422 ] degreesGroundspeed: [ 0.202074 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
8193	0	20641	
32769	0	24291	
53249	0	23020	
4097	0	23094	
12289	0	26369	
28673	0	26442	
45057	0	26515	
1	0	23171	
61441	0	23243	
3	0	11	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.431903 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -13.422 ] degreesGroundspeed: [ 0.202074 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
20481	0	23317	
1	0	23515	
16385	0	23588	
32769	0	20700	
57345	0	20773	
16385	0	20847	
32769	0	20920	
49153	0	20993	
1	0	21067	
3	0	12	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.431903 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -13.422 ] degreesGroundspeed: [ 0.202074 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
16385	0	21834	
49153	0	22031	
1	0	22105	
16385	0	22178	
36865	0	24311	
61441	0	24384	
20481	0	24458	
36865	0	24531	
53249	0	24604	
3	0	13	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.431903 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -13.422 ] degreesGroundspeed: [ 0.202074 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
4097	0	24678	
57345	0	19610	
16385	0	19684	
32769	0	19757	
49153	0	19830	
1	0	19904	
28673	0	37297	
53249	0	37370	
12289	0	37444	
3	0	14	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.353531 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 47.1234 ] degreesGroundspeed: [ 0.345318 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
36865	0	37517	
20481	0	37719	
36865	0	37792	
4097	0	38842	
24577	0	38915	
45057	0	38988	
1	0	39062	
20481	0	39135	
40961	0	39208	
3	0	15	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.353531 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 47.1234 ] degreesGroundspeed: [ 0.345318 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
61441	0	39281	
45057	0	39478	
1	0	39552	
20481	0	39625	
40961	0	39698	
61441	0	39771	
16385	0	39845	
36865	0	39918	
57345	0	39991	
3	0	16	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.353531 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 47.1234 ] degreesGroundspeed: [ 0.345318 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
12289	0	40065	
16385	0	40261	
36865	0	40334	
57345	0	40407	
12289	0	40481	
32769	0	40554	
53249	0	40627	
8193	0	40701	
36865	0	40774	
3	0	17	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.353531 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 47.1234 ] degreesGroundspeed: [ 0.345318 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
57345	0	40847	
40961	0	41045	
61441	0	41118	
16385	0	41192	
4097	0	41265	
16385	0	41338	
36865	0	41411	
57345	0	41484	
12289	0	41558	
3	0	18	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.353531 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 47.1234 ] degreesGroundspeed: [ 0.345318 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
32769	0	41631	
40961	0	41828	
61441	0	41901	
16385	0	41975	
36865	0	42048	
57345	0	42121	
12289	0	42195	
32769	0	42268	
61441	0	42341	
3	0	19	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.320463 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 151.69 ] degreesGroundspeed: [ 0.443671 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
16385	0	42415	
49153	0	42612	
4097	0	42686	
24577	0	42759	
45057	0	42832	
61441	0	42904	
16385	0	42978	
36865	0	43051	
57345	0	43124	
3	0	20	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.320463 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 151.69 ] degreesGroundspeed: [ 0.443671 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
12289	0	43198	
16385	0	43396	
36865	0	43469	
57345	0	43542	
12289	0	43616	
32769	0	43689	
53249	0	43762	
8193	0	43836	
32769	0	43909	
3	0	21	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.320463 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 151.69 ] degreesGroundspeed: [ 0.443671 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
53249	0	43982	
45057	0	44179	
1	0	44253	
20481	0	44326	
40961	0	44399	
20481	0	44472	
40961	0	44545	
61441	0	44618	
16385	0	44692	
3	0	22	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.320463 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 151.69 ] degreesGroundspeed: [ 0.443671 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
36865	0	44765	
8193	0	44963	
28673	0	45036	
49153	0	45109	
4097	0	45183	
24577	0	45256	
45057	0	45329	
1	0	45403	
20481	0	45476	
3	0	23	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.320463 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 151.69 ] degreesGroundspeed: [ 0.443671 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
40961	0	45549	
28673	0	45737	
49153	0	45810	
4097	0	45884	
24577	0	45957	
12289	0	46027	
32769	0	46099	
53249	0	46171	
8193	0	46244	
3	0	24	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.320463 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 151.69 ] degreesGroundspeed: [ 0.443671 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
28673	0	46316	
45057	0	46511	
24577	0	46584	
45057	0	46657	
1	0	46731	
20481	0	46804	
40961	0	46877	
61441	0	46950	
16385	0	47024	
3	0	25	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.320463 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 151.69 ] degreesGroundspeed: [ 0.443671 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
45057	0	47097	
1	0	47295	
20481	0	47368	
40961	0	47441	
61441	0	47514	
16385	0	47588	
61441	0	47660	
16385	0	47734	
36865	0	47807	
3	0	26	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.323954 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 68.2723 ] degreesGroundspeed: [ 0.329229 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
57345	0	47880	
24577	0	48078	
4097	0	48151	
24577	0	48224	
45057	0	48297	
1	0	48371	
20481	0	48444	
40961	0	48517	
61441	0	37590	
3	0	27	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.323954 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 68.2723 ] degreesGroundspeed: [ 0.329229 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
28673	0	48672	
36865	0	48870	
57345	0	48943	
20481	0	49017	
49153	0	49090	
12289	0	49164	
57345	0	49236	
20481	0	49310	
49153	0	49383	
3	0	28	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.323954 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 68.2723 ] degreesGroundspeed: [ 0.329229 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
12289	0	49457	
20481	0	49655	
49153	0	49727	
4097	0	49801	
32769	0	49874	
61441	0	49947	
24577	0	50021	
53249	0	50094	
16385	0	50168	
3	0	29	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.323954 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 68.2723 ] degreesGroundspeed: [ 0.329229 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
32769	0	50241	
32769	4294967284	50439	
53249	0	50512	
8193	0	50586	
36865	0	50659	
1	0	50733	
45057	0	50805	
8193	0	50879	
36865	0	50952	
3	0	30	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.415437 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -164.025 ] degreesGroundspeed: [ 0.442884 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	0	51026	
16385	0	51224	
12289	0	51297	
32769	0	51370	
61441	0	51443	
24577	0	51517	
53249	0	51590	
16385	0	51664	
45057	0	51737	
3	0	31	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.415437 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -164.025 ] degreesGroundspeed: [ 0.442884 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
8193	0	51811	
16385	0	35712	
53249	0	51913	
8193	0	51987	
28673	0	52060	
49153	0	52133	
4097	0	52207	
24577	0	52280	
32769	0	52353	
3	0	32	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.415437 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -164.025 ] degreesGroundspeed: [ 0.442884 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
4097	0	52427	
57345	0	52834	
16385	0	52906	
36865	0	52979	
57345	0	53052	
12289	0	53126	
32769	0	53199	
53249	0	53272	
8193	0	53346	
3	0	33	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.415437 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -164.025 ] degreesGroundspeed: [ 0.442884 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
36865	0	53419	
4097	0	53617	
24577	0	53690	
45057	0	53763	
1	0	53837	
20481	0	53910	
1	0	53983	
20481	0	54056	
49153	0	54129	
3	0	34	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.35041 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 4.47192 ] degreesGroundspeed: [ 0.369549 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
12289	0	54203	
20481	0	54410	
24577	0	54483	
53249	0	54556	
16385	0	54630	
45057	0	54703	
8193	0	54777	
36865	0	54850	
1	0	54924	
3	0	35	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.35041 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 4.47192 ] degreesGroundspeed: [ 0.369549 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
32769	0	54997	
24577	0	55195	
45057	0	55268	
8193	0	55342	
36865	0	55415	
1	0	55489	
4097	0	55562	
32769	0	55635	
61441	0	55708	
3	0	36	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.35041 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 4.47192 ] degreesGroundspeed: [ 0.369549 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
24577	0	55782	
32769	0	55980	
8193	0	56053	
36865	0	56126	
1	0	56200	
28673	0	56273	
57345	0	56346	
20481	0	56420	
49153	0	56493	
3	0	37	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.35041 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 4.47192 ] degreesGroundspeed: [ 0.369549 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
12289	0	56567	
24577	0	56765	
45057	0	56838	
1	0	56912	
20481	0	56985	
49153	0	57058	
28673	0	57131	
57345	0	57204	
20481	0	57278	
3	0	38	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.284681 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -115.672 ] degreesGroundspeed: [ 0.44002 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
49153	0	57351	
45057	0	57563	
8193	0	57636	
36865	0	57709	
1	0	57783	
28673	0	57856	
57345	0	57929	
20481	0	58003	
49153	0	58076	
3	0	39	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.284681 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -115.672 ] degreesGroundspeed: [ 0.44002 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
12289	0	58150	
24577	0	58347	
45057	0	58420	
1	0	58494	
20481	0	58567	
40961	0	58640	
45057	0	58713	
1	0	58787	
28673	0	58860	
3	0	40	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.12147e+08 ] degrees x 10^-7Longitude: [ 1.21407e+09 ] degrees x 10^-7Altitude: [ -0.284681 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -115.672 ] degreesGroundspeed: [ 0.44002 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
57345	0	58933	
61441	0	59131	
16385	0	59205	
36865	0	59277	
1	0	59351	
28673	0	59424	
57345	0	59497	
20481	0	59571	
49153	0	59644	
