Flight	Flight Time	Entry	Data
1	1580579305	16	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.146291 ] mEast: [ -0.213371 ] mDown: [ 0.240981 ] m
1	131	12	
1	52	29	
1	182	46	
1	125	63	
1	17	80	
1	118	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1580744399	17	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.213808 ] mEast: [ 0 ] mDown: [ 0.129562 ] m
1	70	12	
1	0	29	
1	182	46	
1	0	63	
1	18	80	
1	0	97	
1	0	114	
1	94	131	
1	0	148	
1	0	165	
1	1580864129	18	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0 ] mEast: [ 0 ] mDown: [ 0 ] m
1	173	12	
1	107	29	
1	182	46	
1	0	63	
1	19	80	
1	4	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1580994738	19	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.146291 ] mEast: [ -0.213371 ] mDown: [ 0.240981 ] m
1	140	12	
1	52	29	
1	182	46	
1	125	63	
1	20	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1581203570	20	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.0675171 ] mEast: [ -0.213371 ] mDown: [ 0.111419 ] m
1	123	12	
1	110	29	
1	182	46	
1	125	63	
1	21	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1581344891	21	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.0675171 ] mEast: [ -0.213371 ] mDown: [ 0.111419 ] m
1	21	12	
1	110	29	
1	182	46	
1	125	63	
1	22	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1581477782	22	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.00735001 ] mEast: [ -0.26056 ] mDown: [ -0.494525 ] m
1	49	12	
1	96	29	
1	182	46	
1	104	63	
1	23	80	
1	253	97	
1	0	114	
1	94	131	
1	187	148	
1	0	165	
1	1581534092	23	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.00735001 ] mEast: [ -0.26056 ] mDown: [ -0.494525 ] m
1	145	12	
1	107	29	
1	182	46	
1	0	63	
1	24	80	
1	4	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1581649355	24	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.213808 ] mEast: [ 0 ] mDown: [ -0.129562 ] m
1	111	12	
1	107	29	
1	182	46	
1	0	63	
1	25	80	
1	4	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1581775110	25	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.213808 ] mEast: [ 0 ] mDown: [ -0.129562 ] m
1	169	12	
1	209	29	
1	182	46	
1	125	63	
1	26	80	
1	148	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1581916267	26	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.281325 ] mEast: [ -0.213371 ] mDown: [ -0.0181424 ] m
1	95	12	
1	209	29	
1	182	46	
1	125	63	
1	27	80	
1	148	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1582049379	27	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.281325 ] mEast: [ -0.213371 ] mDown: [ -0.0181424 ] m
1	153	12	
1	209	29	
1	182	46	
1	125	63	
1	28	80	
1	148	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1582183134	28	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.281325 ] mEast: [ -0.213371 ] mDown: [ -0.0181424 ] m
1	68	12	
1	209	29	
1	182	46	
1	125	63	
1	29	80	
1	148	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1582384286	29	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.281325 ] mEast: [ -0.213371 ] mDown: [ -0.0181424 ] m
1	173	12	
1	110	29	
1	182	46	
1	125	63	
1	30	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1582482791	30	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.0675171 ] mEast: [ -0.213371 ] mDown: [ 0.111419 ] m
1	229	12	
1	110	29	
1	182	46	
1	125	63	
1	31	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1582584826	31	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.0675171 ] mEast: [ -0.213371 ] mDown: [ 0.111419 ] m
1	139	12	
1	110	29	
1	182	46	
1	167	63	
1	32	80	
1	129	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1582645678	32	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.153641 ] mEast: [ -0.473931 ] mDown: [ -0.253544 ] m
1	26	12	
1	247	29	
1	182	46	
1	167	63	
1	33	80	
1	129	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1582751389	33	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.146291 ] mEast: [ -0.213371 ] mDown: [ 0.240981 ] m
1	143	12	
1	52	29	
1	182	46	
1	125	63	
1	34	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1582911568	34	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.153641 ] mEast: [ -0.473931 ] mDown: [ -0.253544 ] m
1	43	12	
1	247	29	
1	182	46	
1	167	63	
1	35	80	
1	129	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1583029237	35	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	208	12	
1	46	29	
1	182	46	
1	104	63	
1	36	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1583221939	36	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	245	12	
1	46	29	
1	182	46	
1	104	63	
1	37	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1583369135	37	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.153641 ] mEast: [ -0.473931 ] mDown: [ -0.253544 ] m
1	143	12	
1	247	29	
1	182	46	
1	167	63	
1	38	80	
1	129	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1583492976	38	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.153641 ] mEast: [ -0.473931 ] mDown: [ -0.253544 ] m
1	43	12	
1	128	29	
1	182	46	
1	243	63	
1	39	80	
1	17	97	
1	0	114	
1	94	131	
1	189	148	
1	0	165	
1	1583620766	39	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.307281 ] mEast: [ -0.947861 ] mDown: [ -0.507087 ] m
1	139	12	
1	247	29	
1	182	46	
1	167	63	
1	40	80	
1	1	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1583691222	40	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.307281 ] mEast: [ -0.947861 ] mDown: [ -0.507087 ] m
1	252	12	
1	247	29	
1	182	46	
1	167	63	
1	41	80	
1	1	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1583777382	41	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.307281 ] mEast: [ -0.947861 ] mDown: [ -0.507087 ] m
1	193	12	
1	228	29	
1	182	46	
1	7	63	
1	42	80	
1	250	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1583971489	42	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.153641 ] mEast: [ -0.473931 ] mDown: [ -0.253544 ] m
1	62	12	
1	247	29	
1	182	46	
1	167	63	
1	43	80	
1	129	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1584095887	43	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.127684 ] mEast: [ -0.687302 ] mDown: [ -0.271686 ] m
1	146	12	
1	171	29	
1	182	46	
1	243	63	
1	44	80	
1	63	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1584188683	44	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.160991 ] mEast: [ -0.73449 ] mDown: [ -0.748068 ] m
1	199	12	
1	185	29	
1	182	46	
1	7	63	
1	45	80	
1	63	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1584337124	45	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.160991 ] mEast: [ -0.73449 ] mDown: [ -0.748068 ] m
1	92	12	
1	185	29	
1	182	46	
1	7	63	
1	46	80	
1	58	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1584498194	46	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.442316 ] mEast: [ -0.521119 ] mDown: [ -0.729926 ] m
1	92	12	
1	46	29	
1	182	46	
1	104	63	
1	47	80	
1	30	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1584657548	47	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.374798 ] mEast: [ -0.73449 ] mDown: [ -0.618506 ] m
1	38	12	
1	146	29	
1	182	46	
1	7	63	
1	48	80	
1	250	97	
1	0	114	
1	94	131	
1	191	148	
1	0	165	
1	1584752983	48	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.588606 ] mEast: [ -0.73449 ] mDown: [ -0.488945 ] m
1	104	12	
1	228	29	
1	182	46	
1	7	63	
1	49	80	
1	250	97	
1	0	114	
1	94	131	
1	191	148	
1	0	165	
1	1584811665	49	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.588606 ] mEast: [ -0.73449 ] mDown: [ -0.488945 ] m
1	83	12	
1	228	29	
1	182	46	
1	7	63	
1	50	80	
1	250	97	
1	0	114	
1	94	131	
1	191	148	
1	0	165	
1	1584929409	50	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.588606 ] mEast: [ -0.73449 ] mDown: [ -0.488945 ] m
1	134	12	
1	228	29	
1	182	46	
1	7	63	
1	51	80	
1	250	97	
1	0	114	
1	94	131	
1	191	148	
1	0	165	
1	1585086300	51	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.588606 ] mEast: [ -0.73449 ] mDown: [ -0.488945 ] m
1	76	12	
1	228	29	
1	182	46	
1	104	63	
1	52	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1585246271	52	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.288675 ] mEast: [ -0.0471887 ] mDown: [ -0.476382 ] m
1	77	12	
1	50	29	
1	182	46	
1	72	63	
1	53	80	
1	243	97	
1	0	114	
1	94	131	
1	189	148	
1	0	165	
1	1585383219	53	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.0748671 ] mEast: [ -0.0471887 ] mDown: [ -0.605944 ] m
1	227	12	
1	242	29	
1	182	46	
1	72	63	
1	54	80	
1	27	97	
1	0	114	
1	94	131	
1	189	148	
1	0	165	
1	1585563922	54	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.213808 ] mEast: [ 0 ] mDown: [ -0.129562 ] m
1	213	12	
1	107	29	
1	182	46	
1	0	63	
1	55	80	
1	4	97	
1	0	114	
1	94	131	
1	62	148	
1	0	165	
1	1585679387	55	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.213808 ] mEast: [ 0 ] mDown: [ -0.129562 ] m
1	95	12	
1	107	29	
1	182	46	
1	0	63	
1	56	80	
1	4	97	
1	0	114	
1	94	131	
1	0	148	
1	0	165	
1	1585794399	56	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0 ] mEast: [ 0 ] mDown: [ 0 ] m
1	248	12	
1	0	29	
1	182	46	
1	0	63	
1	57	80	
1	0	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1585861062	57	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	32	12	
1	46	29	
1	182	46	
1	104	63	
1	58	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1585973838	58	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	31	12	
1	46	29	
1	182	46	
1	104	63	
1	59	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586136172	59	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	116	12	
1	204	29	
1	182	46	
1	104	63	
1	60	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586248943	60	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	21	12	
1	46	29	
1	182	46	
1	104	63	
1	61	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586384884	61	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	144	12	
1	204	29	
1	182	46	
1	104	63	
1	62	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586583124	62	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	63	12	
1	204	29	
1	182	46	
1	104	63	
1	63	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586697263	63	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	70	12	
1	204	29	
1	182	46	
1	104	63	
1	64	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586827563	64	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	254	12	
1	46	29	
1	182	46	
1	104	63	
1	65	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586869461	65	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	121	12	
1	204	29	
1	182	46	
1	104	63	
1	66	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1586968046	66	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.367448 ] mEast: [ -0.473931 ] mDown: [ -0.123982 ] m
1	94	12	
1	49	29	
1	182	46	
1	167	63	
1	67	80	
1	253	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1587140329	67	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.367448 ] mEast: [ -0.473931 ] mDown: [ -0.123982 ] m
1	126	12	
1	49	29	
1	182	46	
1	167	63	
1	68	80	
1	253	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1587248708	68	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.367448 ] mEast: [ -0.473931 ] mDown: [ -0.123982 ] m
1	10	12	
1	110	29	
1	182	46	
1	125	63	
1	69	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1587365129	69	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.0675171 ] mEast: [ -0.213371 ] mDown: [ 0.111419 ] m
1	99	12	
1	110	29	
1	182	46	
1	125	63	
1	70	80	
1	228	97	
1	0	114	
1	94	131	
1	61	148	
1	0	165	
1	1587502743	70	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0.0675171 ] mEast: [ -0.213371 ] mDown: [ 0.111419 ] m
1	0	12	
1	110	29	
1	182	46	
1	125	63	
1	71	80	
1	228	97	
1	0	114	
1	94	131	
1	0	148	
1	0	165	
1	1587705744	71	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0 ] mEast: [ 0 ] mDown: [ 0 ] m
1	66	12	
1	0	29	
1	182	46	
1	0	63	
1	72	80	
1	0	97	
1	0	114	
1	94	131	
1	0	148	
1	0	165	
1	1587810811	72	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0 ] mEast: [ 0 ] mDown: [ 0 ] m
1	85	12	
1	0	29	
1	182	46	
1	0	63	
1	73	80	
1	0	97	
1	0	114	
1	94	131	
1	0	148	
1	0	165	
1	1587912359	73	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ 0 ] mEast: [ 0 ] mDown: [ 0 ] m
1	27	12	
1	0	29	
1	182	46	
1	0	63	
1	74	80	
1	0	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1587980271	74	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	114	12	
1	46	29	
1	182	46	
1	104	63	
1	75	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1588097987	75	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	36	12	
1	204	29	
1	182	46	
1	104	63	
1	76	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1588324590	76	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	247	12	
1	204	29	
1	182	46	
1	104	63	
1	77	80	
1	113	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1588521158	77	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	116	12	
1	204	29	
1	182	46	
1	104	63	
1	78	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1588715542	78	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	78	12	
1	204	29	
1	182	46	
1	72	63	
1	79	80	
1	243	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1588911567	79	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.288675 ] mEast: [ -0.0471887 ] mDown: [ -0.476382 ] m
1	67	12	
1	50	29	
1	182	46	
1	72	63	
1	80	80	
1	243	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589013172	80	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.288675 ] mEast: [ -0.0471887 ] mDown: [ -0.476382 ] m
1	124	12	
1	50	29	
1	182	46	
1	72	63	
1	81	80	
1	243	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589133528	81	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.288675 ] mEast: [ -0.0471887 ] mDown: [ -0.476382 ] m
1	170	12	
1	50	29	
1	182	46	
1	72	63	
1	82	80	
1	243	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589203691	82	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.288675 ] mEast: [ -0.0471887 ] mDown: [ -0.476382 ] m
1	172	12	
1	50	29	
1	182	46	
1	72	63	
1	83	80	
1	243	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589317486	83	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	204	12	
1	46	29	
1	182	46	
1	104	63	
1	84	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589471577	84	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	148	12	
1	46	29	
1	182	46	
1	104	63	
1	85	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589587510	85	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	171	12	
1	46	29	
1	182	46	
1	104	63	
1	86	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589725717	86	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	237	12	
1	204	29	
1	182	46	
1	104	63	
1	87	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1589957927	87	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.434965 ] mEast: [ -0.26056 ] mDown: [ -0.235401 ] m
1	50	12	
1	204	29	
1	182	46	
1	104	63	
1	88	80	
1	186	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
1	1590062836	88	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single)Data:North: [ -0.221158 ] mEast: [ -0.26056 ] mDown: [ -0.364963 ] m
1	121	12	
1	46	29	
1	182	46	
1	104	63	
1	89	80	
1	58	97	
1	0	114	
1	94	131	
1	190	148	
1	0	165	
